sys_loc_code,Hex,WellName,LithID,NewPick,Formation,Z,Omit,Reviewed,PickDate,PickedBy
9203329A,#808000,WT-EL-OW302A-00-A,24248.0,No,ATB3,325.5,0.0,0.0,1/9/2009,Golder
9203329A,#CCCC00,WT-EL-OW302A-00-A,24240.0,No,AFB2,351.86,0.0,0.0,1/7/2009,Stantec
9203329A,#c08081,WT-EL-OW302A-00-A,24238.0,No,ATB2,360.55,0.0,0.0,1/7/2009,Stantec
9203329A,#e5ccc9,WT-EL-OW302A-00-A,24230.0,No,ATB1,384.02,0.0,0.0,1/9/2009,Golder
6506477A,#CCCC00,WT-OW-88-A,11353.0,No,AFB2,330.71,0.0,0.0,10/23/2012,AQR
6506477A,#808000,WT-OW-88-A,11354.0,No,ATB3,327.66,0.0,0.0,10/23/2012,AQR
6506477A,#FFFFCC,WT-OW-88-A,11352.0,No,AFB1,342.9,0.0,0.0,10/23/2012,AQR
9200425,#FFFF99,WT-EL-OW84-90,18724.0,No,AFB3,314.39,0.0,0.0,1/7/2009,Stantec
9200425,#e5ccc9,WT-EL-OW84-90,-999.0,No,ATB1,373.19,0.0,0.0,1/7/2009,Stantec
9200425,#808000,WT-EL-OW84-90,18720.0,No,ATB3,339.69,0.0,0.0,1/7/2009,Stantec
9200425,#CCCC00,WT-EL-OW84-90,18718.0,No,AFB2,351.89,0.0,0.0,1/7/2009,Stantec
9200425,#c08081,WT-EL-OW84-90,-999.0,No,ATB2,363.19,0.0,0.0,1/7/2009,Stantec
6503645,#FFFFCC,W10,9543.0,No,AFB1,333.65,0.0,0.0,1/8/2009,Blackport
6503645,#e5ccc9,W10,9542.0,No,ATB1,341.88,0.0,0.0,1/8/2009,Blackport
6506901A,#FFFFCC,WH-EM-CH50-90-A,12111.0,No,AFB1,350.97,0.0,0.0,10/23/2012,AQR
6506901A,#988558,WH-EM-CH50-90-A,12117.0,No,ATE1,320.2,0.0,0.0,10/23/2012,AQR
6506901A,#C1E1C1,WH-EM-CH50-90-A,12114.0,No,ATC1,333.61,0.0,0.0,10/23/2012,AQR
6506901A,#e5ccc9,WH-EM-CH50-90-A,12110.0,No,ATB1,356.47,0.0,0.0,10/23/2012,AQR
6506901A,#FFFF8F,WH-EM-CH50-90-A,12116.0,No,AFD1,330.47,0.0,0.0,10/23/2012,AQR
6506901A,#FFFF99,WH-EM-CH50-90-A,12112.0,No,AFB3,338.77,0.0,0.0,10/23/2012,AQR
6502134,#e5ccc9,WT-MW-OW41-65,7970.0,No,ATB1,358.8,0.0,0.0,10/23/2012,AQR
6502134,#c08081,WT-MW-OW41-65,7972.0,No,ATB2,345.08,0.0,0.0,10/23/2012,AQR
6502134,#C1E1C1,WT-MW-OW41-65,-999.0,No,ATC1,309.42,0.0,0.0,10/23/2012,AQR
6502134,#FFFF99,WT-MW-OW41-65,-999.0,No,AFB3,309.42,0.0,0.0,10/23/2012,AQR
6502134,#FFFFCC,WT-MW-OW41-65,7971.0,No,AFB1,353.31,0.0,0.0,10/23/2012,AQR
6502134,#808000,WT-MW-OW41-65,7977.0,No,ATB3,322.22,0.0,0.0,10/23/2012,AQR
6502134,#CCCC00,WT-MW-OW41-65,7973.0,No,AFB2,341.12,0.0,0.0,10/23/2012,AQR
6502134,#988558,WT-MW-OW41-65,7983.0,No,ATE1,286.26,0.0,0.0,10/23/2012,AQR
6506814A,#FFFF99,WH-EM-CH16-90-A,-999.0,No,AFB3,354.12,0.0,0.0,10/23/2012,AQR
6506814A,#988558,WH-EM-CH16-90-A,11790.0,No,ATE1,330.65,0.0,0.0,10/23/2012,AQR
6506814A,#c08081,WH-EM-CH16-90-A,-999.0,No,ATB2,358.39,0.0,0.0,10/23/2012,AQR
6506814A,#FFFF8F,WH-EM-CH16-90-A,-999.0,No,AFD1,344.98,0.0,0.0,10/23/2012,AQR
6506814A,#e5ccc9,WH-EM-CH16-90-A,11785.0,No,ATB1,363.57,0.0,0.0,10/23/2012,AQR
6506814A,#CCCC00,WH-EM-CH16-90-A,-999.0,No,AFB2,358.39,0.0,0.0,10/23/2012,AQR
6506814A,#808000,WH-EM-CH16-90-A,-999.0,No,ATB3,358.39,0.0,0.0,10/23/2012,AQR
6506814A,#C1E1C1,WH-EM-CH16-90-A,-999.0,No,ATC1,354.12,0.0,0.0,10/23/2012,AQR
6506814A,#FFFFCC,WH-EM-CH16-90-A,-999.0,No,AFB1,358.39,0.0,0.0,10/23/2012,AQR
9203330A,#e5ccc9,WT-EL-OW295A-96-A,24249.0,No,ATB1,375.4,0.0,0.0,1/9/2009,Golder
9203330A,#c08081,WT-EL-OW295A-96-A,24260.0,No,ATB2,357.3,0.0,0.0,1/7/2009,Stantec
9203330A,#CCCC00,WT-EL-OW295A-96-A,-999.0,No,AFB2,348.6,0.0,0.0,1/7/2009,Stantec
9200348A,#FFFF8F,WH-EM-CH6-90-A,17196.0,No,AFD1,330.79,0.0,0.0,10/23/2012,AQR
9200348A,#FFFF99,WH-EM-CH6-90-A,-999.0,No,AFB3,337.49,0.0,0.0,10/23/2012,AQR
9200348A,#CCCC00,WH-EM-CH6-90-A,-999.0,No,AFB2,349.68,0.0,0.0,10/23/2012,AQR
9200348A,#FFFFCC,WH-EM-CH6-90-A,-999.0,No,AFB1,349.68,0.0,0.0,10/23/2012,AQR
9200348A,#808000,WH-EM-CH6-90-A,17188.0,No,ATB3,349.68,0.0,0.0,10/23/2012,AQR
9200348A,#C1E1C1,WH-EM-CH6-90-A,17193.0,No,ATC1,337.49,0.0,0.0,10/23/2012,AQR
9200348A,#c08081,WH-EM-CH6-90-A,-999.0,No,ATB2,349.68,0.0,0.0,10/23/2012,AQR
9200348A,#e5ccc9,WH-EM-CH6-90-A,-999.0,No,ATB1,349.68,0.0,0.0,10/23/2012,AQR
9200348A,#988558,WH-EM-CH6-90-A,-999.0,No,ATE1,321.64,0.0,0.0,10/23/2012,AQR
9200359A,#988558,WH-EM-CH59-90-A,-999.0,No,ATE1,323.857,0.0,0.0,10/23/2012,AQR
9200359A,#C1E1C1,WH-EM-CH59-90-A,-999.0,No,ATC1,332.057,0.0,0.0,10/23/2012,AQR
9200359A,#FFFF8F,WH-EM-CH59-90-A,17358.0,No,AFD1,332.057,0.0,0.0,10/23/2012,AQR
9200359A,#CCCC00,WH-EM-CH59-90-A,-999.0,No,AFB2,343.657,0.0,0.0,10/23/2012,AQR
9200359A,#e5ccc9,WH-EM-CH59-90-A,17356.0,No,ATB1,350.057,0.0,0.0,10/23/2012,AQR
9200359A,#FFFFCC,WH-EM-CH59-90-A,-999.0,No,AFB1,343.657,0.0,0.0,10/23/2012,AQR
9200359A,#FFFF99,WH-EM-CH59-90-A,-999.0,No,AFB3,337.857,0.0,0.0,10/23/2012,AQR
9200359A,#808000,WH-EM-CH59-90-A,-999.0,No,ATB3,343.657,0.0,0.0,10/23/2012,AQR
9200359A,#c08081,WH-EM-CH59-90-A,-999.0,No,ATB2,343.657,0.0,0.0,10/23/2012,AQR
PK_6504749,#808000,PK_6504749,33114.0,No,ATB3,342.29,0.0,0.0,1/12/2009,Golder
PK_6504749,#C1E1C1,PK_6504749,33115.0,No,ATC1,328.88,0.0,0.0,1/12/2009,Golder
PK_6504749,#FFFFCC,PK_6504749,33113.0,No,AFB1,342.9,0.0,0.0,1/12/2009,Golder
PK_6504749,#FFFF8F,PK_6504749,33116.0,No,AFD1,294.13,0.0,0.0,1/12/2009,Golder
9203326A,#e5ccc9,WT-EL-OW315A-01-A,24205.0,No,ATB1,375.3,0.0,0.0,1/9/2009,Golder
9203326A,#c08081,WT-EL-OW315A-01-A,-999.0,No,ATB2,361.3,0.0,0.0,1/7/2009,Stantec
9203326A,#808000,WT-EL-OW315A-01-A,24210.0,No,ATB3,326.29,0.0,0.0,1/9/2009,Golder
9200504A,#FFFF99,WT-MW-WM07-93-A,19510.0,No,AFB3,313.032,0.0,0.0,1/7/2009,Stantec
9200504A,#C1E1C1,WT-MW-WM07-93-A,19511.0,No,ATC1,311.502,0.0,0.0,1/7/2009,Stantec
9200504A,#808000,WT-MW-WM07-93-A,19509.0,No,ATB3,318.352,0.0,0.0,1/7/2009,Stantec
9200504A,#c08081,WT-MW-WM07-93-A,19502.0,No,ATB2,366.512,0.0,0.0,1/7/2009,Stantec
9200504A,#e5ccc9,WT-MW-WM07-93-A,19499.0,No,ATB1,380.232,0.0,0.0,1/7/2009,Stantec
9200504A,#CCCC00,WT-MW-WM07-93-A,19504.0,No,AFB2,352.802,0.0,0.0,1/7/2009,Stantec
6503122,#808000,E7,9003.0,No,ATB3,347.47,0.0,0.0,10/23/2012,AQR
6503122,#FFFF8F,E7,9010.0,No,AFD1,327.96,0.0,0.0,10/23/2012,AQR
6503122,#C1E1C1,E7,9005.0,No,ATC1,335.28,0.0,0.0,10/23/2012,AQR
6503122,#988558,E7,-999.0,No,ATE1,322.78,0.0,0.0,10/23/2012,AQR
6503122,#e5ccc9,E7,8998.0,No,ATB1,358.14,0.0,0.0,10/23/2012,AQR
6504516A,#CCCC00,WH-SJ-OW5-76-A,-999.0,No,AFB2,345.34,0.0,0.0,10/23/2012,AQR
6504516A,#c08081,WH-SJ-OW5-76-A,-999.0,No,ATB2,345.34,0.0,0.0,10/23/2012,AQR
6504516A,#FFFFCC,WH-SJ-OW5-76-A,-999.0,No,AFB1,345.34,0.0,0.0,10/23/2012,AQR
6504516A,#e5ccc9,WH-SJ-OW5-76-A,-999.0,No,ATB1,349.0,0.0,0.0,10/23/2012,AQR
6504516A,#FFFF8F,WH-SJ-OW5-76-A,10174.0,No,AFD1,329.19,0.0,0.0,10/23/2012,AQR
6504516A,#808000,WH-SJ-OW5-76-A,-999.0,No,ATB3,345.34,0.0,0.0,10/23/2012,AQR
6504516A,#988558,WH-SJ-OW5-76-A,-999.0,No,ATE1,321.87,0.0,0.0,10/23/2012,AQR
6504516A,#C1E1C1,WH-SJ-OW5-76-A,-999.0,No,ATC1,335.59,0.0,0.0,10/23/2012,AQR
6504516A,#FFFF99,WH-SJ-OW5-76-A,10166.0,No,AFB3,342.29,0.0,0.0,10/23/2012,AQR
6507001C,#FFFF99,WH-EM-CH81-90-C,12856.0,No,AFB3,339.93,0.0,0.0,10/23/2012,AQR
6507001C,#e5ccc9,WH-EM-CH81-90-C,12852.0,No,ATB1,357.61,0.0,0.0,10/23/2012,AQR
6507001C,#808000,WH-EM-CH81-90-C,12855.0,No,ATB3,340.84,0.0,0.0,10/23/2012,AQR
6507001C,#FFFFCC,WH-EM-CH81-90-C,12854.0,No,AFB1,346.63,0.0,0.0,10/23/2012,AQR
6507001C,#C1E1C1,WH-EM-CH81-90-C,12857.0,No,ATC1,334.74,0.0,0.0,10/23/2012,AQR
6507001C,#FFFF8F,WH-EM-CH81-90-C,12858.0,No,AFD1,333.83,0.0,0.0,10/23/2012,AQR
6507002A,#e5ccc9,WH-EM-CH81-90-A,12860.0,No,ATB1,357.11,0.0,0.0,10/23/2012,AQR
6507002A,#808000,WH-EM-CH81-90-A,12863.0,No,ATB3,341.26,0.0,0.0,10/23/2012,AQR
6507002A,#988558,WH-EM-CH81-90-A,12873.0,No,ATE1,322.36,0.0,0.0,10/23/2012,AQR
6507002A,#FFFFCC,WH-EM-CH81-90-A,12862.0,No,AFB1,345.83,0.0,0.0,10/23/2012,AQR
6507002A,#C1E1C1,WH-EM-CH81-90-A,12868.0,No,ATC1,333.95,0.0,0.0,10/23/2012,AQR
6507002A,#FFFF99,WH-EM-CH81-90-A,12864.0,No,AFB3,340.04,0.0,0.0,10/23/2012,AQR
6507002A,#FFFF8F,WH-EM-CH81-90-A,12869.0,No,AFD1,333.03,0.0,0.0,10/23/2012,AQR
6503367,#FFFF8F,WH-OW-RMOW-71,9310.0,No,AFD1,350.22,0.0,0.0,10/23/2012,AQR
6503367,#988558,WH-OW-RMOW-71,9314.0,No,ATE1,340.16,0.0,0.0,10/23/2012,AQR
6503367,#e5ccc9,WH-OW-RMOW-71,9308.0,No,ATB1,357.84,0.0,0.0,10/23/2012,AQR
6504529,#988558,E9,-999.0,No,ATE1,319.43,0.0,0.0,10/23/2012,AQR
6504529,#C1E1C1,E9,-999.0,No,ATC1,334.86,0.0,0.0,10/23/2012,AQR
6504529,#FFFF99,E9,-999.0,No,AFB3,334.86,0.0,0.0,10/23/2012,AQR
6504529,#808000,E9,10191.0,No,ATB3,347.17,0.0,0.0,10/23/2012,AQR
6504529,#FFFF8F,E9,10195.0,No,AFD1,329.49,0.0,0.0,10/23/2012,AQR
6504529,#e5ccc9,E9,10190.0,No,ATB1,358.14,0.0,0.0,10/23/2012,AQR
9200522A,#CCCC00,WT-MW-WM2-94-A,20097.0,No,AFB2,330.575,0.0,0.0,1/7/2009,Stantec
9200522A,#C1E1C1,WT-MW-WM2-94-A,20103.0,No,ATC1,310.765,0.0,0.0,1/7/2009,Stantec
9200522A,#c08081,WT-MW-WM2-94-A,20096.0,No,ATB2,336.675,0.0,0.0,1/7/2009,Stantec
9200522A,#808000,WT-MW-WM2-94-A,20101.0,No,ATB3,321.435,0.0,0.0,1/7/2009,Stantec
9200522A,#FFFF00,WT-MW-WM2-94-A,20107.0,No,AFF1,281.805,0.0,0.0,1/7/2009,Stantec
9200522A,#FFFFCC,WT-MW-WM2-94-A,20092.0,No,AFB1,353.435,0.0,0.0,1/7/2009,Stantec
6503459,#988558,E8,9377.0,No,ATE1,339.55,0.0,0.0,10/23/2012,AQR
6503459,#C1E1C1,E8,9373.0,No,ATC1,352.66,0.0,0.0,10/23/2012,AQR
6503459,#FFFF8F,E8,9375.0,No,AFD1,347.78,0.0,0.0,10/23/2012,AQR
9202682A,#808000,WT-EL-OW303A-00-A,-999.0,No,ATB3,321.3,0.0,0.0,1/9/2009,Golder
9202682A,#e5ccc9,WT-EL-OW303A-00-A,23883.0,No,ATB1,375.13,0.0,0.0,1/9/2009,Golder
9202682A,#CCCC00,WT-EL-OW303A-00-A,-999.0,No,AFB2,358.21,0.0,0.0,1/7/2009,Stantec
9202682A,#c08081,WT-EL-OW303A-00-A,23889.0,No,ATB2,364.16,0.0,0.0,1/7/2009,Stantec
9203573A,#c08081,W-WN-OW07-08-A,26240.0,No,ATB2,372.21,0.0,0.0,1/7/2009,Stantec
9203573A,#C1E1C1,W-WN-OW07-08-A,26248.0,No,ATC1,311.43,0.0,0.0,1/7/2009,Stantec
9203573A,#FFFFCC,W-WN-OW07-08-A,26237.0,No,AFB1,378.71,0.0,0.0,1/7/2009,Stantec
9203573A,#CCCC00,W-WN-OW07-08-A,26242.0,No,AFB2,353.47,0.0,0.0,1/7/2009,Stantec
9203573A,#e5ccc9,W-WN-OW07-08-A,26233.0,No,ATB1,380.85,0.0,0.0,1/7/2009,Stantec
9203573A,#808000,W-WN-OW07-08-A,26246.0,No,ATB3,317.35,0.0,0.0,1/7/2009,Stantec
9203573A,#FFFF99,W-WN-OW07-08-A,26247.0,No,AFB3,312.78,0.0,0.0,1/7/2009,Stantec
6501362A,#FFFFCC,K-SS-0W8-59-A,7134.0,No,AFB1,372.47,0.0,0.0,1/7/2009,Stantec
6501362A,#C1E1C1,K-SS-0W8-59-A,7144.0,No,ATC1,314.55,0.0,0.0,1/7/2009,Stantec
6501362A,#808000,K-SS-0W8-59-A,7143.0,No,ATB3,323.39,0.0,0.0,1/7/2009,Stantec
6501362A,#CCCC00,K-SS-0W8-59-A,7138.0,No,AFB2,361.49,0.0,0.0,1/7/2009,Stantec
6501362A,#c08081,K-SS-0W8-59-A,7135.0,No,ATB2,370.33,0.0,0.0,1/7/2009,Stantec
6501360A,#e5ccc9,K-BW-OW7-59-A,7127.0,No,ATB1,371.56,0.0,0.0,1/7/2009,Stantec
6501360A,#c08081,K-BW-OW7-59-A,7130.0,No,ATB2,353.88,0.0,0.0,1/7/2009,Stantec
6501360A,#FFFFCC,K-BW-OW7-59-A,7129.0,No,AFB1,365.46,0.0,0.0,1/7/2009,Stantec
6501360A,#808000,K-BW-OW7-59-A,7133.0,No,ATB3,320.65,0.0,0.0,1/7/2009,Stantec
6501360A,#CCCC00,K-BW-OW7-59-A,7131.0,No,AFB2,347.17,0.0,0.0,1/7/2009,Stantec
9203324A,#CCCC00,WT-EL-OW312A-01-A,24189.0,No,AFB2,346.81,0.0,0.0,1/7/2009,Stantec
9203324A,#FFFFCC,WT-EL-OW312A-01-A,-999.0,No,AFB1,359.71,0.0,0.0,1/9/2009,Golder
9203324A,#e5ccc9,WT-EL-OW312A-01-A,24182.0,No,ATB1,374.55,0.0,0.0,1/9/2009,Golder
9203324A,#808000,WT-EL-OW312A-01-A,-999.0,No,ATB3,322.12,0.0,0.0,1/9/2009,Golder
9203324A,#c08081,WT-EL-OW312A-01-A,24188.0,No,ATB2,348.03,0.0,0.0,1/7/2009,Stantec
1000294,#988558,E5,-999.0,No,ATE1,333.7,0.0,0.0,10/23/2012,AQR
6505426,#808000,E5A,10770.0,No,ATB3,353.88,0.0,0.0,10/23/2012,AQR
6505426,#FFFF8F,E5A,10772.0,No,AFD1,342.91,0.0,0.0,10/23/2012,AQR
6505426,#C1E1C1,E5A,10771.0,No,ATC1,349.06,0.0,0.0,10/23/2012,AQR
6507080A,#FFFF8F,WH-EM-CH32-90-A,13206.0,No,AFD1,328.76,0.0,0.0,10/23/2012,AQR
6507080A,#808000,WH-EM-CH32-90-A,-999.0,No,ATB3,344.3,0.0,0.0,10/23/2012,AQR
6507080A,#FFFFCC,WH-EM-CH32-90-A,-999.0,No,AFB1,344.3,0.0,0.0,10/23/2012,AQR
6507080A,#988558,WH-EM-CH32-90-A,-999.0,No,ATE1,319.0,0.0,0.0,10/23/2012,AQR
6507080A,#CCCC00,WH-EM-CH32-90-A,-999.0,No,AFB2,344.3,0.0,0.0,10/23/2012,AQR
6507080A,#FFFF99,WH-EM-CH32-90-A,-999.0,No,AFB3,333.63,0.0,0.0,10/23/2012,AQR
6507080A,#c08081,WH-EM-CH32-90-A,-999.0,No,ATB2,344.3,0.0,0.0,10/23/2012,AQR
6507080A,#C1E1C1,WH-EM-CH32-90-A,-999.0,No,ATC1,333.63,0.0,0.0,10/23/2012,AQR
6507080A,#e5ccc9,WH-EM-CH32-90-A,13201.0,No,ATB1,346.74,0.0,0.0,10/23/2012,AQR
6506807A,#e5ccc9,WH-EM-CH24-90-A,11710.0,No,ATB1,359.06,0.0,0.0,10/23/2012,AQR
6506807A,#988558,WH-EM-CH24-90-A,11715.0,No,ATE1,331.02,0.0,0.0,10/23/2012,AQR
6506807A,#C1E1C1,WH-EM-CH24-90-A,11712.0,No,ATC1,350.22,0.0,0.0,10/23/2012,AQR
6506807A,#FFFF8F,WH-EM-CH24-90-A,11714.0,No,AFD1,337.42,0.0,0.0,10/23/2012,AQR
6506807A,#808000,WH-EM-CH24-90-A,11711.0,No,ATB3,355.4,0.0,0.0,10/23/2012,AQR
6506865C,#988558,WH-EM-CH24-90-C,11923.0,No,ATE1,325.53,0.0,0.0,10/23/2012,AQR
6506865C,#808000,WH-EM-CH24-90-C,11920.0,No,ATB3,352.04,0.0,0.0,10/23/2012,AQR
6506865C,#e5ccc9,WH-EM-CH24-90-C,11919.0,No,ATB1,354.48,0.0,0.0,10/23/2012,AQR
6506865C,#FFFF8F,WH-EM-CH24-90-C,-999.0,No,AFD1,333.29,0.0,0.0,10/23/2012,AQR
6506865C,#C1E1C1,WH-EM-CH24-90-C,11921.0,No,ATC1,345.34,0.0,0.0,10/23/2012,AQR
PK_9201399,#e5ccc9,PK_9201399,34353.0,No,ATB1,359.75,0.0,0.0,10/23/2012,AQR
9200352A,#988558,WH-EM-CH15-90-A,17236.0,No,ATE1,333.34,0.0,0.0,10/23/2012,AQR
9200352A,#FFFFCC,WH-EM-CH15-90-A,-999.0,No,AFB1,360.77,0.0,0.0,10/23/2012,AQR
9200352A,#FFFF8F,WH-EM-CH15-90-A,17234.0,No,AFD1,342.48,0.0,0.0,10/23/2012,AQR
9200352A,#e5ccc9,WH-EM-CH15-90-A,-999.0,No,ATB1,360.77,0.0,0.0,10/23/2012,AQR
9200352A,#CCCC00,WH-EM-CH15-90-A,-999.0,No,AFB2,360.77,0.0,0.0,10/23/2012,AQR
9200352A,#c08081,WH-EM-CH15-90-A,-999.0,No,ATB2,360.77,0.0,0.0,10/23/2012,AQR
9200352A,#C1E1C1,WH-EM-CH15-90-A,17232.0,No,ATC1,358.33,0.0,0.0,10/23/2012,AQR
9200352A,#FFFF99,WH-EM-CH15-90-A,-999.0,No,AFB3,358.33,0.0,0.0,10/23/2012,AQR
9200352A,#808000,WH-EM-CH15-90-A,17231.0,No,ATB3,360.77,0.0,0.0,10/23/2012,AQR
9200517A,#FFFFCC,WT-MW-WM20-93-A,-999.0,No,AFB1,352.22175,0.0,0.0,10/23/2012,AQR
9200517A,#e5ccc9,WT-MW-WM20-93-A,19932.0,No,ATB1,357.40175,0.0,0.0,10/23/2012,AQR
9200517A,#808000,WT-MW-WM20-93-A,19942.0,No,ATB3,322.04175,0.0,0.0,10/23/2012,AQR
9200517A,#CCCC00,WT-MW-WM20-93-A,19938.0,No,AFB2,343.68175,0.0,0.0,10/23/2012,AQR
6506979D,#808000,WH-EM-CH38-90-D,12565.0,No,ATB3,358.45,0.0,0.0,10/23/2012,AQR
6506979D,#FFFF99,WH-EM-CH38-90-D,12566.0,No,AFB3,352.97,0.0,0.0,10/23/2012,AQR
6503368,#988558,WH-OW-RMOW-71,9326.0,No,ATE1,342.29,0.0,0.0,10/23/2012,AQR
6503368,#FFFF8F,WH-OW-RMOW-71,9323.0,No,AFD1,349.3,0.0,0.0,10/23/2012,AQR
6503368,#C1E1C1,WH-OW-RMOW-71,9321.0,No,ATC1,357.23,0.0,0.0,10/23/2012,AQR
6506976A,#808000,WH-EM-OW78A-90-A,12530.0,No,ATB3,355.1,0.0,0.0,10/23/2012,AQR
6506976A,#FFFF99,WH-EM-OW78A-90-A,12531.0,No,AFB3,346.26,0.0,0.0,10/23/2012,AQR
6506976A,#e5ccc9,WH-EM-OW78A-90-A,12529.0,No,ATB1,359.06,0.0,0.0,10/23/2012,AQR
6506976A,#C1E1C1,WH-EM-OW78A-90-A,-999.0,No,ATC1,343.82,0.0,0.0,10/23/2012,AQR
1000297,#FFFF8F,E10,177.0,No,AFD1,332.71,0.0,0.0,10/23/2012,AQR
1000297,#C1E1C1,E10,175.0,No,ATC1,344.9,0.0,0.0,10/23/2012,AQR
1000297,#808000,E10,174.0,No,ATB3,349.04,0.0,0.0,10/23/2012,AQR
1000297,#e5ccc9,E10,173.0,No,ATB1,358.62,0.0,0.0,10/23/2012,AQR
1000297,#988558,E10,178.0,No,ATE1,327.53,0.0,0.0,10/23/2012,AQR
6507299A,#FFFF00,WT-EB-OW4-92-A,-999.0,No,AFF1,291.92,0.0,0.0,1/7/2009,Stantec
6507299A,#C1E1C1,WT-EB-OW4-92-A,-999.0,No,ATC1,307.01,0.0,0.0,1/7/2009,Stantec
6507299A,#988558,WT-EB-OW4-92-A,-999.0,No,ATE1,294.82,0.0,0.0,1/7/2009,Stantec
6507299A,#CCCC00,WT-EB-OW4-92-A,14022.0,No,AFB2,365.99,0.0,0.0,1/7/2009,Stantec
6507299A,#c08081,WT-EB-OW4-92-A,14021.0,No,ATB2,367.82,0.0,0.0,1/7/2009,Stantec
6507299A,#808000,WT-EB-OW4-92-A,-999.0,No,ATB3,322.56,0.0,0.0,1/7/2009,Stantec
6507299A,#e5ccc9,WT-EB-OW4-92-A,14016.0,No,ATB1,379.4,0.0,0.0,1/7/2009,Stantec
6507299A,#FFFFCC,WT-EB-OW4-92-A,-999.0,No,AFB1,374.22,0.0,0.0,1/7/2009,Stantec
6504515A,#FFFF8F,WH-EM-WH6-76-A,10152.0,No,AFD1,329.509,0.0,0.0,10/23/2012,AQR
6504515A,#C1E1C1,WH-EM-WH6-76-A,10148.0,No,ATC1,335.609,0.0,0.0,10/23/2012,AQR
6504515A,#808000,WH-EM-WH6-76-A,10143.0,No,ATB3,347.189,0.0,0.0,10/23/2012,AQR
6504515A,#988558,WH-EM-WH6-76-A,10154.0,No,ATE1,318.539,0.0,0.0,10/23/2012,AQR
6504515A,#e5ccc9,WH-EM-WH6-76-A,10142.0,No,ATB1,354.509,0.0,0.0,10/23/2012,AQR
6502786,#C1E1C1,E6,8769.0,No,ATC1,353.58,0.0,0.0,10/23/2012,AQR
6502786,#988558,E6,8775.0,No,ATE1,337.42,0.0,0.0,10/23/2012,AQR
6502786,#FFFF8F,E6,8773.0,No,AFD1,342.91,0.0,0.0,10/23/2012,AQR
PK_9200877,#c08081,PK_9200877,34212.0,No,ATB2,383.46,0.0,0.0,1/7/2009,Stantec
PK_9200877,#CCCC00,PK_9200877,34213.0,No,AFB2,357.25,0.0,0.0,1/7/2009,Stantec
PK_6501296,#e5ccc9,PK_6501296,32296.0,No,ATB1,343.86,0.0,0.0,1/8/2009,Blackport
PK_6501296,#FFFFCC,PK_6501296,32297.0,No,AFB1,339.29,0.0,0.0,1/8/2009,Blackport
6506963A,#FFFF8F,WH-EM-CH21B-90-A,12475.0,No,AFD1,337.72,0.0,0.0,10/23/2012,AQR
6506963A,#C1E1C1,WH-EM-CH21B-90-A,12474.0,No,ATC1,340.46,0.0,0.0,10/23/2012,AQR
6506963A,#988558,WH-EM-CH21B-90-A,12477.0,No,ATE1,333.15,0.0,0.0,10/23/2012,AQR
6506963A,#FFFFCC,WH-EM-CH21B-90-A,12473.0,No,AFB1,349.91,0.0,0.0,10/23/2012,AQR
6506808A,#988558,WH-EM-CH2-90-A,11738.0,No,ATE1,325.67,0.0,0.0,10/23/2012,AQR
6506808A,#FFFF8F,WH-EM-CH2-90-A,11737.0,No,AFD1,333.81,0.0,0.0,10/23/2012,AQR
6506808A,#C1E1C1,WH-EM-CH2-90-A,11736.0,No,ATC1,335.21,0.0,0.0,10/23/2012,AQR
6506808A,#FFFF99,WH-EM-CH2-90-A,11735.0,No,AFB3,342.83,0.0,0.0,10/23/2012,AQR
6506808A,#FFFFCC,WH-EM-CH2-90-A,11734.0,No,AFB1,348.01,0.0,0.0,10/23/2012,AQR
6506975A,#808000,WH-EM-CH78-90-A,12507.0,No,ATB3,352.89,0.0,0.0,10/23/2012,AQR
6506975A,#FFFF99,WH-EM-CH78-90-A,12510.0,No,AFB3,344.69,0.0,0.0,10/23/2012,AQR
6506975A,#e5ccc9,WH-EM-CH78-90-A,12506.0,No,ATB1,355.39,0.0,0.0,10/23/2011,AQR
6506975A,#988558,WH-EM-CH78-90-A,12515.0,No,ATE1,326.09,0.0,0.0,10/23/2012,AQR
6506975A,#FFFF8F,WH-EM-CH78-90-A,12511.0,No,AFD1,344.09,0.0,0.0,10/23/2012,AQR
PK_6505298,#FFFFCC,PK_6505298,33244.0,No,AFB1,332.3,0.0,0.0,10/23/2012,AQR
PK_6505298,#CCCC00,PK_6505298,33245.0,No,AFB2,327.73,0.0,0.0,10/23/2012,AQR
9200364,#C1E1C1,WH-110-90,-999.0,No,ATC1,330.69,0.0,0.0,10/23/2012,AQR
9200364,#808000,WH-110-90,-999.0,No,ATB3,343.07,0.0,0.0,10/23/2012,AQR
9200364,#FFFFCC,WH-110-90,-999.0,No,AFB1,343.07,0.0,0.0,10/23/2012,AQR
9200364,#FFFF8F,WH-110-90,17447.0,No,AFD1,324.59,0.0,0.0,10/23/2012,AQR
9200364,#FFFF99,WH-110-90,-999.0,No,AFB3,330.69,0.0,0.0,10/23/2012,AQR
9200364,#CCCC00,WH-110-90,-999.0,No,AFB2,343.07,0.0,0.0,10/23/2012,AQR
9200364,#c08081,WH-110-90,-999.0,No,ATB2,343.07,0.0,0.0,10/23/2012,AQR
9200364,#e5ccc9,WH-110-90,-999.0,No,ATB1,350.5,0.0,0.0,10/23/2012,AQR
